435713	0
700504	2
773103	0
813479	0
1005963	0
1005963	2
1005963	3
1005963	4
1005963	7
1005963	8
1005963	9
1304323	0
1382906	0
1517407	0
1518750	0
1522654	0
1589725	0
1589725	2
1589725	8
1595697	0
1767267	0
1792647	3
1792647	8
1794225	0
1850139	0
1880884	2
1980738	0
2063709	8
2067632	0
2075646	0
2109556	0
2131642	0
2135602	0
2156617	0
2197566	0
2197566	4
2223010	0
2235720	0
2279063	0
2298023	0
2313843	0
2346532	0
2348888	0
2358778	0
2412052	0
2446313	0
2451982	0
2469422	7
2478495	2
2486694	0
2502020	0
