0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.012195121	0.5	4.0	2.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.4878	4.0	0.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.52439	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.34146	4.0	0.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.28049	4.0	0.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.56098	4.0	0.0	0.0	4.0	0.0	1.0	
1.0	0.0	0.0	0.0	0.012195121	0.04878	4.0	4.0	0.0	3.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.012195121	0.02439	4.0	0.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.0122	4.0	2.0	4.0	2.0	4.0	0.0	
1.0	1.0	1.0	0.0	0.024390243	0.62195	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.03659	4.0	0.0	0.0	4.0	4.0	0.0	
1.0	0.0	1.0	0.0	0.012195121	0.64634	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.012195121	0.52439	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	1.0	0.0	0.024390243	0.02439	4.0	4.0	4.0	4.0	4.0	0.0	
0.0	0.0	1.0	0.0	0.012195121	0.35366	4.0	2.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.024390243	0.43902	4.0	4.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	
1.0	1.0	1.0	0.0	0.0	0.34146	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.53659	4.0	0.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.024390243	0.26829	4.0	0.0	0.0	4.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.012195121	0.54878	4.0	0.0	0.0	4.0	0.0	1.0	
0.0	0.0	1.0	0.0	0.024390243	0.03659	4.0	0.0	4.0	4.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.024390243	0.54878	4.0	3.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	1.0	0.024390243	0.18293	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.012195121	0.46341	4.0	3.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.54878	4.0	0.0	0.0	4.0	0.0	1.0	
0.0	0.0	1.0	0.0	0.012195121	0.08537	4.0	0.0	0.0	4.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.26829	4.0	0.0	0.0	3.0	0.0	0.0	
1.0	1.0	1.0	1.0	0.024390243	0.57317	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.024390243	0.5	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.26829	4.0	3.0	0.0	4.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.52439	4.0	0.0	0.0	4.0	0.0	1.0	
1.0	0.0	1.0	1.0	0.012195121	0.47561	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.0122	4.0	2.0	0.0	2.0	0.0	0.0	
1.0	1.0	1.0	0.0	0.012195121	0.45122	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.024390243	0.53659	4.0	0.0	0.0	4.0	0.0	1.0	
1.0	0.0	0.0	1.0	0.012195121	0.52439	4.0	4.0	0.0	4.0	0.0	1.0	
1.0	0.0	0.0	0.0	0.0	0.06098	4.0	4.0	0.0	2.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.012195121	0.52439	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.53659	4.0	0.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.2561	4.0	0.0	0.0	4.0	4.0	0.0	
1.0	0.0	1.0	1.0	0.012195121	0.5122	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.4878	4.0	0.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.47561	4.0	0.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.56098	4.0	0.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.0	0.5122	4.0	4.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.5	4.0	2.0	0.0	4.0	0.0	1.0	
1.0	0.0	0.0	0.0	0.024390243	0.02439	4.0	4.0	0.0	4.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.012195121	0.5122	4.0	3.0	0.0	4.0	0.0	1.0	
1.0	0.0	1.0	0.0	0.012195121	0.54878	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.39024	4.0	3.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.08537	4.0	4.0	0.0	4.0	4.0	0.0	
0.0	1.0	0.0	0.0	0.012195121	0.15854	4.0	2.0	4.0	4.0	4.0	0.0	
0.0	0.0	0.0	1.0	0.012195121	0.40244	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	1.0	1.0	0.0	0.024390243	0.54878	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.012195121	0.09756	4.0	3.0	0.0	3.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.024390243	0.34146	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	0.0	1.0	0.0	0.012195121	0.42683	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.53659	4.0	0.0	0.0	4.0	0.0	1.0	
1.0	0.0	1.0	0.0	0.012195121	0.0122	4.0	4.0	4.0	4.0	4.0	0.0	
1.0	0.0	0.0	1.0	0.0	0.36585	4.0	4.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.15854	4.0	2.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.024390243	0.5122	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	0.0	1.0	0.0	0.012195121	0.54878	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	1.0	0.012195121	0.2439	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.012195121	0.4878	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	0.0	0.012195121	0.12195	4.0	4.0	0.0	4.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.012195121	0.18293	4.0	2.0	0.0	4.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.012195121	0.60976	4.0	0.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.57317	4.0	0.0	4.0	4.0	4.0	1.0	
0.0	1.0	1.0	1.0	0.012195121	0.0122	4.0	4.0	4.0	2.0	4.0	0.0	
0.0	0.0	1.0	0.0	0.012195121	0.52439	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	1.0	1.0	0.0	0.012195121	0.31707	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.0	0.53659	4.0	4.0	0.0	4.0	0.0	1.0	
1.0	1.0	1.0	1.0	0.012195121	0.17073	4.0	4.0	4.0	3.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.012195121	0.39024	4.0	2.0	0.0	4.0	0.0	1.0	
1.0	0.0	1.0	0.0	0.024390243	0.67073	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	1.0	1.0	1.0	0.024390243	0.60976	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.21951	4.0	2.0	0.0	4.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.012195121	0.47561	4.0	3.0	4.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.0	0.30488	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.0122	4.0	3.0	0.0	4.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.012195121	0.57317	4.0	0.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.58537	4.0	2.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.20732	4.0	2.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.29268	4.0	0.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	1.0	0.0	0.56098	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.012195121	0.58537	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.54878	4.0	0.0	0.0	4.0	0.0	1.0	
0.0	0.0	1.0	0.0	0.024390243	0.54878	4.0	3.0	4.0	4.0	4.0	1.0	
0.0	0.0	1.0	0.0	0.012195121	0.34146	4.0	0.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	0.0	0.012195121	0.0122	4.0	4.0	0.0	4.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.012195121	0.10976	4.0	4.0	0.0	4.0	4.0	0.0	
1.0	0.0	0.0	1.0	0.012195121	0.57317	4.0	3.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.54878	4.0	2.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.06098	4.0	0.0	0.0	4.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.5122	4.0	3.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.012195121	0.4878	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.46341	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.39024	4.0	2.0	0.0	4.0	0.0	1.0	
1.0	0.0	0.0	0.0	0.0	0.20732	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.47561	4.0	2.0	0.0	4.0	0.0	1.0	
1.0	0.0	0.0	0.0	0.024390243	0.43902	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	1.0	0.0	0.0	0.52439	4.0	0.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.024390243	0.58537	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.024390243	0.53659	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.23171	4.0	4.0	0.0	4.0	0.0	1.0	
1.0	0.0	1.0	0.0	0.024390243	0.31707	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.0122	4.0	2.0	0.0	4.0	4.0	0.0	
1.0	0.0	1.0	1.0	0.012195121	0.54878	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	1.0	0.0	0.012195121	0.14634	4.0	4.0	0.0	4.0	4.0	0.0	
1.0	0.0	0.0	0.0	0.0	0.53659	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.39024	4.0	0.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	1.0	0.012195121	0.34146	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.012195121	0.58537	4.0	4.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.45122	4.0	3.0	0.0	4.0	4.0	1.0	
0.0	0.0	1.0	0.0	0.012195121	0.52439	4.0	3.0	4.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.0	0.54878	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	1.0	0.0	1.0	0.024390243	0.13415	4.0	4.0	4.0	4.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.024390243	0.5122	4.0	4.0	0.0	4.0	0.0	1.0	
1.0	0.0	0.0	1.0	0.036585365	0.68293	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.56098	4.0	3.0	0.0	4.0	0.0	1.0	
0.0	1.0	1.0	1.0	0.012195121	0.5	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.41463	4.0	0.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.04878	4.0	2.0	0.0	4.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.024390243	0.08537	4.0	3.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.52439	4.0	3.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.56098	4.0	3.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.0	0.21951	3.0	4.0	0.0	3.0	0.0	0.0	
1.0	0.0	0.0	1.0	0.0	0.37805	4.0	4.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.02439	4.0	0.0	0.0	4.0	4.0	0.0	
1.0	0.0	0.0	0.0	0.012195121	0.12195	4.0	4.0	4.0	4.0	4.0	0.0	
0.0	0.0	1.0	0.0	0.024390243	0.57317	4.0	0.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.40244	4.0	0.0	0.0	4.0	0.0	1.0	
1.0	0.0	0.0	1.0	0.012195121	0.5122	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.02439	4.0	3.0	0.0	4.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.012195121	0.03659	4.0	2.0	0.0	4.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.012195121	0.53659	4.0	3.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.39024	4.0	0.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.5122	4.0	0.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.06098	4.0	2.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.37805	4.0	0.0	4.0	4.0	4.0	1.0	
1.0	1.0	1.0	1.0	0.024390243	0.02439	4.0	4.0	4.0	4.0	4.0	0.0	
1.0	0.0	0.0	1.0	0.012195121	0.46341	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.012195121	0.39024	4.0	4.0	0.0	4.0	0.0	1.0	
1.0	0.0	0.0	0.0	0.0	0.52439	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	0.0	0.024390243	0.29268	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.012195121	0.46341	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.012195121	0.53659	4.0	0.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.0122	4.0	3.0	0.0	3.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.012195121	0.56098	4.0	3.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.12195	4.0	2.0	0.0	4.0	0.0	1.0	
1.0	0.0	0.0	1.0	0.0	0.5	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.02439	4.0	4.0	0.0	4.0	4.0	0.0	
1.0	1.0	1.0	1.0	0.024390243	0.56098	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	1.0	1.0	1.0	0.012195121	0.5	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	0.0	1.0	0.0	0.0	0.32927	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.4878	4.0	0.0	0.0	4.0	0.0	1.0	
1.0	0.0	1.0	1.0	0.024390243	0.59756	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.024390243	0.52439	4.0	4.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.5	4.0	3.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.024390243	0.36585	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.62195	4.0	2.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.45122	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.0122	4.0	0.0	0.0	3.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.036585365	0.35366	4.0	0.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.31707	4.0	4.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.024390243	0.32927	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.012195121	0.43902	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.04878	4.0	4.0	0.0	4.0	0.0	0.0	
1.0	0.0	0.0	1.0	0.024390243	0.54878	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	1.0	0.0	0.012195121	0.53659	4.0	2.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.5	4.0	2.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	
1.0	0.0	0.0	1.0	0.024390243	0.5	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.43902	4.0	3.0	0.0	4.0	0.0	1.0	
0.0	0.0	1.0	1.0	0.0	0.42683	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.5122	4.0	3.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.024390243	0.46341	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	1.0	1.0	0.0	0.54878	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.36585	4.0	0.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.17073	4.0	3.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	1.0	0.024390243	0.5122	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	1.0	0.012195121	0.18293	4.0	2.0	0.0	2.0	0.0	0.0	
1.0	0.0	0.0	1.0	0.0	0.46341	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	0.0	0.012195121	0.43902	4.0	3.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.46341	4.0	0.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.012195121	0.52439	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.53659	4.0	2.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.4878	4.0	3.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.012195121	0.53659	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.4878	4.0	3.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.15854	4.0	3.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.0122	4.0	0.0	0.0	4.0	0.0	0.0	
1.0	0.0	0.0	0.0	0.012195121	0.5	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.54878	4.0	0.0	4.0	4.0	4.0	1.0	
0.0	0.0	1.0	0.0	0.012195121	0.54878	4.0	0.0	4.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.0	0.52439	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.024390243	0.58537	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.46341	4.0	0.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	0.0	0.024390243	0.54878	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.0122	4.0	4.0	0.0	3.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.036585365	0.03659	4.0	4.0	0.0	4.0	4.0	0.0	
1.0	0.0	1.0	1.0	0.036585365	0.45122	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.024390243	0.46341	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.46341	4.0	0.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.19512	4.0	2.0	0.0	3.0	0.0	0.0	
1.0	0.0	1.0	1.0	0.012195121	0.53659	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	1.0	0.0	0.57317	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	1.0	0.0	0.012195121	0.54878	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.02439	4.0	3.0	0.0	4.0	4.0	0.0	
1.0	0.0	1.0	0.0	0.024390243	0.02439	4.0	4.0	4.0	4.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.024390243	0.02439	4.0	0.0	0.0	4.0	0.0	0.0	
1.0	0.0	0.0	1.0	0.012195121	0.10976	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	0.0	1.0	1.0	0.024390243	0.5	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.32927	4.0	0.0	0.0	4.0	0.0	1.0	
1.0	0.0	0.0	1.0	0.012195121	0.52439	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	1.0	0.0	1.0	0.024390243	0.07317	4.0	4.0	4.0	4.0	4.0	0.0	
0.0	1.0	1.0	0.0	0.012195121	0.60976	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.54878	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.52439	4.0	4.0	0.0	4.0	0.0	1.0	
1.0	0.0	1.0	0.0	0.0	0.52439	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.53659	4.0	0.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.5	4.0	3.0	0.0	4.0	0.0	1.0	
1.0	0.0	1.0	1.0	0.012195121	0.28049	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.4878	4.0	2.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	1.0	0.024390243	0.56098	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.0	0.13415	4.0	4.0	0.0	4.0	4.0	0.0	
1.0	0.0	0.0	0.0	0.024390243	0.60976	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	1.0	0.012195121	0.46341	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.024390243	0.5122	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.012195121	0.47561	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.53659	4.0	2.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.012195121	0.54878	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	1.0	0.024390243	0.31707	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	0.0	0.012195121	0.62195	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.0	0.4878	4.0	3.0	0.0	4.0	0.0	1.0	
0.0	0.0	1.0	1.0	0.024390243	0.52439	4.0	3.0	4.0	4.0	4.0	1.0	
1.0	0.0	1.0	1.0	0.024390243	0.02439	4.0	4.0	0.0	4.0	4.0	0.0	
1.0	0.0	1.0	1.0	0.024390243	0.5122	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	0.0	0.012195121	0.57317	4.0	4.0	4.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.012195121	0.53659	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.024390243	0.02439	4.0	0.0	4.0	4.0	4.0	0.0	
1.0	0.0	0.0	0.0	0.024390243	0.35366	4.0	3.0	0.0	4.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.012195121	0.40244	4.0	3.0	0.0	4.0	0.0	1.0	
1.0	0.0	1.0	1.0	0.024390243	0.02439	4.0	4.0	4.0	4.0	4.0	0.0	
1.0	0.0	1.0	1.0	0.012195121	0.0122	4.0	4.0	0.0	3.0	4.0	0.0	
1.0	0.0	1.0	0.0	0.0	0.5	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	0.0	0.024390243	0.57317	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.024390243	0.35366	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.31707	4.0	3.0	0.0	4.0	0.0	1.0	
1.0	0.0	0.0	0.0	0.012195121	0.0122	4.0	4.0	0.0	2.0	4.0	0.0	
1.0	0.0	0.0	0.0	0.0	0.5122	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	4.0	0.0	4.0	0.0	
1.0	0.0	1.0	1.0	0.024390243	0.4878	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	0.0	1.0	0.0	0.53659	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.30488	4.0	3.0	4.0	4.0	4.0	1.0	
1.0	0.0	1.0	0.0	0.0	0.58537	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.28049	4.0	0.0	0.0	4.0	0.0	1.0	
1.0	0.0	1.0	0.0	0.012195121	0.12195	4.0	3.0	0.0	4.0	4.0	0.0	
1.0	0.0	1.0	0.0	0.024390243	0.59756	4.0	4.0	0.0	4.0	4.0	1.0	
0.0	0.0	1.0	0.0	0.012195121	0.0122	4.0	0.0	0.0	2.0	4.0	0.0	
0.0	0.0	0.0	0.0	0.012195121	0.35366	4.0	0.0	0.0	4.0	0.0	1.0	
1.0	0.0	0.0	0.0	0.012195121	0.42683	4.0	4.0	0.0	4.0	4.0	1.0	
1.0	0.0	1.0	1.0	0.024390243	0.58537	4.0	4.0	4.0	4.0	4.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	
